Reviewer username or name,Rating (number),Review (text),Review image,Review date (date time),Review like (number like on that review),Product name,Product category,Product price,Total sold,Total rating,Overall rating,Rating summery,product image url,seller name,Positive Seller Ratings,Seller location,Data source (link of the page),Processing time (Current timestamp)
1***5,1,"fake product, they r not giving  original  product , 😡😡😡😡",,08 Nov 2024,3,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
Astha G.,5,প্রোডাক্ট পেয়েছি টাইম মতো। ব্যবহার করে বুজতে পারবো কেমন।,,28 Apr 2025,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
*******262,5,ভালোই ছিলো অয়েল টা আমি এক সপ্তাহ  ইউস করে রিপ্লাই দিচ্ছি।,,09 Oct 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
Jinia,5,use koree dehktee hobee kmon emnee valoi....sob thik thak,,26 Feb 2025,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
e***.,5,আলহামদুলিল্লাহ্ ❤️। ব্যবহার করছি ভালো উপকার পেলে জানাবো।,,24 Nov 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
0***9,5,janina kemon hobe bebohar kore dekhajak kemon kaj hoy,,25 Oct 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
ম***.,5,kaaj kore na temon. ota dile aaro pet betha suru hoy,,22 Jan 2025,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
0***1,5,তেল টা ভালোই। ডেলিভারি ভাইয়ার ব্যবহারটা ভালো ছিলো।,,19 Dec 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
Apurvo S.,5,product arrived nicely let' see what result we get,,18 Oct 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
Tanvir H.,5,একদম বাজে কনো কাজ করে না 😡😡😡 আজাইরা জিনিস এটা,,06 Sep 2024,4,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
Third-Party-User,5,same products  but kaj kemon hobe ta bola jajcena,,18 Feb 2025,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,2,176,,,"https://img.drz.lazcdn.com/static/bd/p/40037cfc4e1f1afec4211b765487d55a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/48e8864cc3d0dcfdb72c3e56bcc10478.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d12ec0b65523cd192b0e57ba590809bf.jpg_120x120q80.jpg_.webp",Buy One Shopping,83%,Dhaka,https://www.daraz.com.bd/products/ginger-essential-oilpet-komanor-teloil-i326195582.html,2025-09-21T03:25:37
